"","#features","#attributes","#binary constraints","#edges in BIG","#edges in Mutex graph","#mandatory relations","#mutex groups","#or groups","#xor groups","#implies","#excludes","#complex constraints","#cross tree constraints","#variables","#configurations","#distinct configurations","max domain size","real max domain size","enable or groups","Synthesis","Domain extraction","Feature and attribute extraction","Binary implications","Sicstus","Implication and Mutex graph","Hierarchy","Place attributes","Mandatory features","Feature groups","Mutex","Or","Xor","Group processing","Cross tree constraints","Binary implies","Binary excludes","Complex constraints","AFM construction","#output configurations","product generation stopped"
"154",3,8,64243,2,0,0,0,0,0,0,0,0,0,10,10000,10000,1000,1000,"false",389838,116,6,319692,235912,37,13,28,1,10,4,0,1,4,69920,2,2,69916,2,1000000,"true"
"155",3,8,64252,2,0,0,0,0,0,0,0,0,0,10,10000,10000,1000,1000,"false",378601,113,5,309001,226058,30,14,23,0,11,5,0,1,3,69390,2,2,69386,1,1000000,"true"
"156",3,8,64266,2,0,0,0,0,0,0,0,0,0,10,10000,10000,1000,1000,"false",372357,118,5,302090,221891,31,13,23,1,10,4,1,0,4,70052,3,1,70047,1,1000000,"true"
"157",3,8,64266,2,0,0,0,0,0,0,0,0,0,10,10000,10000,1000,1000,"false",374827,118,5,309772,226532,36,13,28,0,10,5,0,0,4,64830,3,1,64826,1,1000000,"true"
"158",3,8,131817,2,0,0,0,0,0,0,0,2,2,10,10000,10000,2000,1988,"false",3365628,121,6,1711963,1127033,51,13,43,1,10,4,0,1,3,1653390,2,2,1653386,1,1000000,"true"
"159",3,8,131854,2,0,0,0,0,0,0,0,1,1,10,10000,10000,2000,1990,"false",3153793,133,5,1595039,1106651,51,14,42,1,10,4,1,0,4,1558469,3,1,1558465,1,1000000,"true"
"160",3,8,131967,2,0,0,0,0,0,0,0,2,2,10,10000,10000,2000,1991,"false",3257914,134,5,1617162,1095889,52,14,43,0,11,5,0,1,3,1640465,2,2,1640461,1,1000000,"true"
"161",3,8,132001,2,0,0,0,0,0,0,0,0,0,10,10000,10000,2000,1994,"false",3340717,125,6,1701899,1122794,51,13,43,1,10,4,0,1,4,1638540,2,2,1638536,2,1000000,"true"
"162",3,8,132057,2,0,0,0,0,0,0,0,1,1,10,10000,10000,2000,1995,"false",3333391,128,5,1558841,1109558,44,14,35,1,10,4,1,0,4,1774285,3,1,1774281,1,1000000,"true"
"163",4,2,60,3,0,0,0,0,0,0,0,0,0,5,100,92,10,10,"false",710,6,5,617,512,10,13,3,1,10,4,1,0,4,43,10,1,32,1,800,"false"
"164",4,2,60,3,0,0,0,0,0,0,0,0,0,5,100,92,10,10,"false",721,5,4,629,524,10,13,3,1,17,4,1,0,4,35,3,1,31,1,800,"false"
"165",4,2,60,3,0,0,0,0,0,0,0,0,0,5,100,93,10,10,"false",715,6,4,625,519,10,14,2,1,17,5,0,1,10,34,3,2,29,1,800,"false"
"166",4,2,60,3,0,0,0,0,0,0,0,0,0,5,100,95,10,10,"false",709,6,4,618,512,11,13,3,1,17,4,1,0,11,34,3,2,29,1,800,"false"
"167",4,2,60,3,0,0,0,0,0,0,0,0,0,5,100,95,10,10,"false",711,6,5,620,515,11,14,3,0,17,4,0,1,4,33,3,1,29,1,800,"false"
"168",4,2,60,3,0,0,0,0,0,0,0,0,0,5,100,95,10,10,"false",723,6,4,633,527,10,13,3,1,17,4,1,0,4,34,3,2,29,1,800,"false"
"169",4,2,60,3,0,0,0,0,0,0,0,0,0,5,100,96,10,10,"false",710,6,4,619,513,10,14,3,0,17,5,0,1,10,34,2,2,30,1,800,"false"
"170",4,2,60,3,0,0,0,0,0,0,0,0,0,5,100,97,10,10,"false",710,6,4,618,512,10,14,3,1,17,4,0,1,11,36,3,1,32,1,800,"false"
"171",4,2,60,3,0,0,0,0,0,0,0,0,0,5,100,97,10,10,"false",720,5,5,630,524,10,14,2,1,17,4,1,0,4,34,3,1,30,1,800,"false"
"172",4,2,60,3,0,0,0,0,0,0,0,0,0,5,100,97,10,10,"false",726,6,5,632,525,9,13,3,1,18,4,0,0,12,37,3,1,33,0,800,"false"
"173",4,2,60,3,0,0,0,0,0,0,0,0,0,5,100,98,10,10,"false",994,6,5,876,719,20,21,3,1,17,4,0,1,11,34,3,1,30,1,800,"false"
"174",4,2,60,3,0,0,0,0,0,0,0,0,0,5,1000,552,10,10,"true",940,10,5,748,549,11,13,3,1,117,4,107,1,3,30,2,2,26,1,800,"false"
"175",4,2,60,3,0,0,0,0,0,0,0,0,0,5,1000,553,10,10,"true",954,10,4,760,561,10,14,2,1,118,4,109,0,4,32,3,1,28,1,800,"false"
"176",4,2,60,3,0,0,0,0,0,0,0,0,0,5,1000,557,10,10,"true",957,10,4,761,566,11,14,3,0,118,4,109,0,4,33,3,1,29,1,800,"false"
"177",4,2,60,3,0,0,0,0,0,0,0,0,0,5,1000,561,10,10,"true",942,11,4,749,553,10,14,3,1,117,4,108,0,4,32,3,1,28,1,800,"false"
"178",4,2,60,3,0,0,0,0,0,0,0,0,0,5,1000,562,10,10,"true",937,11,4,746,550,10,14,2,1,117,4,108,0,4,31,3,1,27,0,800,"false"
"179",4,2,60,3,0,0,0,0,0,0,0,0,0,5,1000,562,10,10,"true",949,11,4,757,560,9,14,3,0,118,4,107,1,3,32,2,2,28,1,800,"false"
"180",4,2,60,3,0,0,0,0,0,0,0,0,0,5,1000,563,10,10,"true",971,10,5,778,582,9,14,3,0,117,5,107,1,3,32,2,2,28,1,800,"false"
"181",4,2,60,3,0,0,0,0,0,0,0,0,0,5,1000,565,10,10,"true",943,11,4,749,552,9,14,3,0,119,5,108,1,4,32,3,1,28,1,800,"false"
"182",4,2,60,3,0,0,0,0,0,0,0,0,0,5,1000,565,10,10,"true",966,11,4,773,576,10,13,3,1,117,4,107,0,4,32,2,2,28,1,800,"false"
"183",4,2,60,3,0,0,0,0,0,0,0,0,0,5,1000,567,10,10,"true",938,10,5,744,547,11,14,2,1,118,4,109,1,3,31,2,2,27,1,800,"false"
"184",4,2,60,3,0,0,0,0,0,0,0,0,0,5,1000,567,10,10,"true",1488,21,4,1062,815,23,38,3,0,134,5,124,1,3,33,2,1,28,0,800,"false"
"185",4,2,60,3,0,0,0,0,0,0,0,0,0,5,1000,568,10,10,"true",944,10,5,750,553,11,13,3,1,117,4,108,0,4,32,3,1,28,1,800,"false"
"186",4,2,60,3,0,0,0,0,0,0,0,0,0,5,1000,568,10,10,"true",964,10,5,770,573,11,13,3,1,118,4,109,1,3,31,3,1,26,1,800,"false"
"187",4,2,60,3,0,0,0,0,0,0,0,0,0,5,1000,568,10,10,"true",1901,16,5,1572,1277,30,28,2,1,160,4,151,1,3,32,3,1,28,1,800,"false"
"188",4,2,60,3,0,0,0,0,0,0,0,0,0,5,1000,569,10,10,"true",950,10,4,755,557,11,14,2,1,119,4,110,0,4,33,3,1,29,0,800,"false"
"189",4,2,60,3,0,0,0,0,0,0,0,0,0,5,1000,570,10,10,"true",951,10,5,757,560,9,13,3,0,120,4,110,0,4,32,3,1,28,1,800,"false"
"190",4,2,60,3,0,0,0,0,0,0,0,0,0,5,1000,570,10,10,"true",953,11,4,758,559,9,14,3,0,121,4,112,1,3,33,3,1,29,0,800,"false"
"191",4,2,60,3,0,0,0,0,0,0,0,0,0,5,1000,572,10,10,"true",963,11,4,769,572,10,14,3,1,118,4,108,1,3,32,2,2,28,1,800,"false"
"192",4,2,60,3,0,0,0,0,0,0,0,0,0,5,1000,572,10,10,"true",1250,22,4,1000,757,22,29,3,1,134,4,124,0,4,31,2,2,27,1,NA,NA
"193",4,2,60,3,0,0,0,0,0,0,0,0,0,5,1000,572,10,10,"true",1274,18,4,1022,778,20,30,3,0,142,4,132,1,4,31,2,2,27,1,NA,NA
"194",4,2,60,3,0,0,0,0,0,0,0,0,0,5,1000,573,10,10,"true",952,11,4,761,563,11,14,3,0,116,5,106,0,4,32,3,1,28,0,800,"false"
"195",4,2,60,3,0,0,0,0,0,0,0,0,0,5,1000,574,10,10,"true",980,11,4,788,590,11,13,3,1,116,4,107,0,4,32,3,1,28,1,800,"false"
"196",4,2,60,3,0,0,0,0,0,0,0,0,0,5,1000,574,10,10,"true",2061,20,5,1770,1500,22,30,2,1,143,4,134,0,4,31,3,1,27,1,NA,NA
"197",4,2,60,3,0,0,0,0,0,0,0,0,0,5,1000,575,10,10,"true",954,10,5,761,562,10,14,2,1,118,4,109,0,4,31,3,1,27,1,800,"false"
"198",4,2,60,3,0,0,0,0,0,0,0,0,0,5,1000,575,10,10,"true",1338,24,4,1062,817,15,30,2,1,158,4,148,1,3,32,2,2,28,0,NA,NA
"199",4,2,60,3,0,0,0,0,0,0,0,0,0,5,1000,578,10,10,"true",956,11,4,763,564,10,13,3,1,117,4,108,0,4,32,3,1,28,1,800,"false"
"200",4,2,60,3,0,0,0,0,0,0,0,0,0,5,1000,583,10,10,"true",1352,23,5,1072,818,16,38,3,1,159,4,150,1,3,32,3,1,28,1,NA,NA
"201",4,2,60,3,0,0,0,0,0,0,0,0,0,5,1000,584,10,10,"true",947,10,5,753,553,10,14,3,0,119,5,108,1,4,32,3,1,28,1,800,"false"
"202",4,2,60,3,0,0,0,0,0,0,0,0,0,5,1000,585,10,10,"true",955,10,4,762,560,10,13,3,1,120,4,110,1,3,30,2,2,26,1,800,"false"
"203",4,2,60,3,0,0,0,0,0,0,0,0,0,5,1000,585,10,10,"true",955,10,5,762,563,10,14,3,1,117,4,108,0,4,32,3,1,28,0,800,"false"
"204",4,2,60,3,0,0,0,0,0,0,0,0,0,5,1000,587,10,10,"true",948,11,4,754,554,10,14,3,1,118,4,109,1,3,32,3,1,27,1,800,"false"
"205",4,2,60,3,0,0,0,0,0,0,0,0,0,5,1000,590,10,10,"true",951,10,5,757,557,10,14,3,1,118,4,109,0,4,32,2,2,28,1,800,"false"
"206",4,2,60,3,0,0,0,0,0,0,0,0,0,5,1000,590,10,10,"true",980,10,5,785,586,11,14,3,0,119,4,110,0,4,31,3,1,27,1,800,"false"
"207",4,2,60,3,0,0,0,0,0,0,0,0,0,5,1000,593,10,10,"true",2549,25,6,2237,1783,19,31,2,1,151,13,132,1,4,30,2,2,26,1,NA,NA
"208",4,2,60,3,0,0,0,0,0,0,0,1,1,5,100,94,10,10,"false",721,6,5,628,523,10,13,3,1,17,4,1,0,4,37,3,2,32,1,784,"false"
"209",4,2,60,3,0,0,0,0,0,0,0,1,1,5,100,97,10,10,"false",728,6,4,635,529,10,14,3,1,17,4,0,1,10,36,3,1,32,1,784,"false"
"210",4,2,60,3,0,0,0,0,0,0,0,1,1,5,100,97,10,10,"false",1051,6,4,938,775,20,21,3,1,19,4,1,0,4,35,3,1,31,1,792,"false"
"211",4,2,60,3,0,0,0,0,0,0,0,2,2,5,100,94,10,10,"false",707,6,5,615,510,9,14,3,0,18,5,0,1,3,36,3,1,32,1,752,"false"
"212",4,2,60,3,0,0,0,0,0,0,0,2,2,5,100,96,10,10,"false",717,5,4,624,517,10,14,3,1,17,4,0,1,4,36,3,2,31,1,760,"false"
"213",4,2,61,3,0,0,0,0,0,0,0,0,0,5,100,92,10,10,"false",705,6,5,616,512,9,14,3,1,10,4,0,1,4,40,10,1,29,1,800,"false"
"214",4,2,61,3,0,0,0,0,0,0,0,0,0,5,100,93,10,10,"false",720,6,4,627,522,10,14,3,0,18,5,0,1,4,36,2,2,32,1,800,"false"
"215",4,2,61,3,0,0,0,0,0,0,0,0,0,5,100,96,10,10,"false",1674,6,5,1355,1186,20,21,3,1,19,4,1,0,11,36,2,1,32,1,800,"false"
"216",4,2,61,3,0,0,0,0,0,0,0,0,0,5,100,98,10,10,"false",1115,6,4,989,821,21,32,3,0,20,5,0,1,12,31,3,1,27,1,800,"false"
"217",4,2,61,3,0,0,0,0,0,0,0,1,1,5,100,94,10,10,"false",727,6,4,633,527,11,13,3,1,17,4,1,0,4,38,3,2,33,0,784,"false"
"218",4,2,61,3,0,0,0,0,0,0,0,1,1,5,100,95,10,10,"false",708,5,5,614,508,11,14,3,1,17,4,1,0,11,36,3,2,31,1,784,"false"
"219",4,2,61,3,0,0,0,0,0,0,0,1,1,5,100,95,10,10,"false",714,6,5,621,516,10,14,3,1,17,4,0,1,4,36,2,2,32,1,784,"false"
"220",4,2,62,3,0,0,0,0,0,0,0,0,0,5,100,94,10,10,"false",1061,5,5,932,767,27,23,3,0,18,5,0,1,4,36,3,1,32,1,800,"false"
"221",4,2,62,3,0,0,0,0,0,0,0,0,0,5,100,96,10,10,"false",2531,6,5,2355,2189,19,20,2,1,18,4,1,0,4,36,3,1,31,1,800,"false"
"222",4,2,62,3,0,0,0,0,0,0,0,0,0,5,100,98,10,10,"false",733,5,5,639,532,10,14,3,1,18,4,1,0,12,36,3,1,32,1,800,"false"
"223",4,2,62,3,0,0,0,0,0,0,0,1,1,5,100,93,10,10,"false",714,6,4,627,522,9,14,3,0,18,4,0,1,4,32,3,2,27,1,784,"false"
"224",4,2,63,3,0,0,0,0,0,0,0,0,0,5,100,93,10,10,"false",721,6,4,627,523,10,14,3,1,10,4,1,0,4,44,10,2,32,1,800,"false"
"225",4,2,63,3,0,0,0,0,0,0,0,0,0,5,100,93,10,10,"false",1220,6,4,1079,912,26,31,3,1,17,4,0,1,4,36,3,1,32,1,800,"false"
"226",4,2,64,3,0,0,0,0,0,0,0,2,2,5,100,93,10,10,"false",700,6,5,607,501,10,13,3,1,17,4,1,0,4,36,3,2,31,1,768,"false"
"227",4,2,66,3,0,0,0,0,0,0,0,2,2,5,100,90,10,10,"false",1018,6,4,898,744,19,29,3,1,10,4,1,0,4,44,11,2,31,1,740,"false"
"228",4,7,300,3,0,0,0,0,0,0,0,0,0,10,10000,9904,5,5,"false",3212,65,5,3034,2553,10,14,3,1,10,4,0,1,4,68,2,2,64,1,625000,"false"
"229",4,7,300,3,0,0,0,0,0,0,0,0,0,10,10000,9905,5,5,"false",3166,64,5,2988,2499,10,14,3,0,10,5,0,1,3,71,2,2,66,1,625000,"false"
"230",4,7,300,3,0,0,0,0,0,0,0,0,0,10,10000,9908,5,5,"false",3324,64,5,3146,2659,9,13,3,1,10,4,1,0,4,70,2,2,66,1,625000,"false"
"231",4,7,300,3,0,0,0,0,0,0,0,0,0,10,10000,9910,5,5,"false",3269,65,5,3092,2602,10,14,3,0,10,4,1,0,4,69,2,2,65,1,625000,"false"
"232",4,7,300,3,0,0,0,0,0,0,0,0,0,10,10000,9912,5,5,"false",3460,64,5,3284,2801,11,13,4,0,10,4,1,0,4,67,3,1,63,1,625000,"false"
"233",4,7,300,3,0,0,0,0,0,0,0,0,0,10,10000,9917,5,5,"false",3337,65,5,3160,2669,9,13,3,1,10,4,1,0,4,69,3,1,65,1,625000,"false"
"234",4,7,300,3,0,0,0,0,0,0,0,0,0,10,10000,9918,5,5,"false",3316,67,6,3138,2653,10,14,3,1,10,4,0,1,3,67,2,2,63,0,625000,"false"
"235",4,7,300,3,0,0,0,0,0,0,0,0,0,10,10000,9920,5,5,"false",3506,62,5,3293,2770,28,29,3,1,10,4,0,1,3,70,2,2,66,0,NA,NA
"236",4,7,300,3,0,0,0,0,0,0,0,0,0,10,10000,9922,5,5,"false",3186,63,6,3012,2526,9,14,3,1,10,4,0,1,4,67,2,2,63,1,625000,"false"
"237",4,7,300,3,0,0,0,0,0,0,0,0,0,10,10000,9924,5,5,"false",3010,64,5,2832,2348,9,13,4,0,10,4,1,0,4,68,3,1,64,1,625000,"false"
"238",4,7,300,3,0,0,0,0,0,0,0,0,0,10,10000,9924,5,5,"false",3650,64,5,3432,2886,28,29,3,1,10,4,0,1,4,67,2,2,63,1,NA,NA
"239",4,7,300,3,0,0,0,0,0,0,0,0,0,10,10000,9937,5,5,"false",3740,61,5,3323,2785,19,38,3,1,10,4,0,1,3,72,2,2,68,1,NA,NA
"240",4,7,545,3,0,0,0,0,0,0,0,0,0,10,1000,1000,10,10,"true",1277,32,6,985,665,10,13,3,1,126,4,117,0,4,99,2,2,95,1,1000000,"true"
"241",4,7,545,3,0,0,0,0,0,0,0,0,0,10,1000,1000,10,10,"true",1283,31,7,989,679,10,13,3,1,127,4,118,1,3,100,3,1,96,1,1000000,"true"
"242",4,7,545,3,0,0,0,0,0,0,0,0,0,10,1000,1000,10,10,"true",1297,32,7,1003,691,10,13,3,1,127,4,118,0,4,100,3,1,96,1,1000000,"true"
"243",4,7,545,3,0,0,0,0,0,0,0,0,0,10,10000,9997,10,10,"false",3553,90,6,3315,2790,11,13,3,1,10,4,0,1,3,102,2,2,98,1,1000000,"true"
"244",4,7,545,3,0,0,0,0,0,0,0,0,0,10,10000,9998,10,10,"false",3338,86,6,3107,2580,9,14,3,1,10,4,0,0,4,99,3,1,95,1,1000000,"true"
"245",4,7,545,3,0,0,0,0,0,0,0,0,0,10,10000,9999,10,10,"false",3135,105,6,2888,2373,10,14,3,1,9,4,0,1,3,98,2,1,94,0,1000000,"true"
"246",4,7,545,3,0,0,0,0,0,0,0,0,0,10,10000,9999,10,10,"false",3240,101,5,2998,2482,10,13,3,1,10,4,1,0,4,97,3,1,93,1,1000000,"true"
"247",4,7,545,3,0,0,0,0,0,0,0,0,0,10,10000,9999,10,10,"false",3329,101,5,3086,2569,9,14,3,1,10,4,0,1,3,99,2,2,95,1,NA,NA
"248",4,7,545,3,0,0,0,0,0,0,0,0,0,10,10000,9999,10,10,"false",3585,117,5,3324,2809,10,13,4,0,10,4,1,0,4,100,3,1,95,0,1000000,"true"
"249",4,7,545,3,0,0,0,0,0,0,0,0,0,10,10000,10000,10,10,"false",3105,108,5,2852,2333,10,14,3,1,10,4,0,1,4,101,3,1,97,1,1000000,"true"
"250",4,7,545,3,0,0,0,0,0,0,0,0,0,10,10000,10000,10,10,"false",3150,107,5,2899,2384,10,13,4,0,10,4,1,0,4,99,3,1,95,1,1000000,"true"
"251",4,7,545,3,0,0,0,0,0,0,0,0,0,10,10000,10000,10,10,"false",3220,100,6,2978,2457,10,13,4,0,10,4,1,0,4,98,3,1,94,1,1000000,"true"
"252",4,7,545,3,0,0,0,0,0,0,0,0,0,10,10000,10000,10,10,"false",3364,104,5,3115,2595,10,13,3,1,10,4,1,0,4,102,3,1,98,1,1000000,"true"
"253",4,7,545,3,0,0,0,0,0,0,0,0,0,10,10000,10000,10,10,"false",3387,105,6,3137,2615,11,13,3,1,10,4,1,0,4,101,3,1,96,0,1000000,"true"
"254",4,7,545,3,0,0,0,0,0,0,0,0,0,10,10000,10000,10,10,"false",3431,105,5,3183,2662,10,13,3,1,10,4,1,0,4,99,3,1,95,1,1000000,"true"
"255",4,7,545,3,0,0,0,0,0,0,0,7,7,10,100,100,10,10,"false",1011,9,4,840,552,10,13,3,1,10,4,1,0,4,120,3,1,116,1,1000000,"true"
"256",4,7,545,3,0,0,0,0,0,0,0,8,8,10,100,100,10,10,"false",1418,8,5,1246,534,10,13,4,0,11,4,0,1,3,119,2,2,115,1,1000000,"true"
"257",4,7,545,3,0,0,0,0,0,0,0,27,27,10,100,100,10,10,"false",992,8,5,817,532,10,13,4,0,10,4,1,0,4,123,3,1,119,1,1000000,"true"
"258",4,7,546,3,0,0,0,0,0,0,0,7,7,10,100,100,10,10,"false",1017,9,5,846,560,10,13,4,0,10,4,1,0,4,119,3,1,115,1,1000000,"true"
"259",4,7,546,3,0,0,0,0,0,0,0,11,11,10,100,100,10,10,"false",1007,9,5,836,549,10,13,3,1,10,4,0,1,3,119,2,2,115,1,1000000,"true"
"260",4,7,546,3,0,0,0,0,0,0,0,12,12,10,100,100,10,10,"false",1014,8,5,840,553,10,13,4,0,10,4,0,0,4,123,3,2,118,0,1000000,"true"
"261",4,7,546,3,0,0,0,0,0,0,0,16,16,10,100,100,10,10,"false",997,9,4,825,538,10,13,4,0,10,4,1,0,4,122,3,1,117,0,1000000,"true"
"262",4,7,547,3,0,0,0,0,0,0,0,7,7,10,100,100,10,10,"false",989,8,5,816,531,9,13,4,0,10,4,1,0,4,122,3,1,118,1,1000000,"true"
"263",4,7,547,3,0,0,0,0,0,0,0,8,8,10,100,100,10,10,"false",992,8,5,817,531,10,13,3,1,10,4,0,0,4,123,3,2,118,1,1000000,"true"
"264",4,7,547,3,0,0,0,0,0,0,0,9,9,10,100,100,10,10,"false",1008,8,5,833,546,10,13,3,0,10,4,1,0,4,123,3,1,119,1,1000000,"true"
"265",4,7,547,3,0,0,0,0,0,0,0,10,10,10,100,100,10,10,"false",1009,8,5,832,546,10,13,3,1,10,4,1,0,4,124,3,1,120,1,1000000,"true"
"266",4,7,548,3,0,0,0,0,0,0,0,6,6,10,100,100,10,10,"false",1004,8,5,833,546,10,13,3,1,10,4,0,1,4,120,3,1,116,1,1000000,"true"
"267",4,7,548,3,0,0,0,0,0,0,0,7,7,10,100,100,10,10,"false",1010,8,5,837,550,10,13,4,0,10,4,1,0,4,121,3,1,117,1,1000000,"true"
"268",4,7,548,3,0,0,0,0,0,0,0,7,7,10,100,100,10,10,"false",1064,8,5,891,603,10,13,4,0,10,4,1,0,4,123,3,1,118,0,1000000,"true"
"269",4,7,548,3,0,0,0,0,0,0,0,8,8,10,100,100,10,10,"false",1016,8,5,844,557,11,13,3,1,10,4,0,1,3,120,2,2,116,1,1000000,"true"
"270",4,7,548,3,0,0,0,0,0,0,0,15,15,10,100,100,10,10,"false",1012,8,5,841,554,10,13,3,1,10,4,0,1,4,120,2,2,116,0,1000000,"true"
"271",4,7,549,3,0,0,0,0,0,0,0,15,15,10,100,100,10,10,"false",1004,8,5,832,545,10,13,3,1,10,4,0,1,4,121,2,2,117,1,1000000,"true"
"272",4,7,550,3,0,0,0,0,0,0,0,2,2,10,100,100,10,10,"false",993,8,5,824,538,10,13,3,1,10,4,1,0,4,118,3,1,114,1,1000000,"true"
"273",4,7,550,3,0,0,0,0,0,0,0,5,5,10,100,100,10,10,"false",1000,8,5,830,544,10,13,3,1,10,4,0,1,3,119,2,2,114,0,1000000,"true"
"274",4,7,550,3,0,0,0,0,0,0,0,8,8,10,100,100,10,10,"false",994,9,4,821,535,9,13,3,1,9,4,0,1,3,122,2,1,117,1,1000000,"true"
"275",4,7,550,3,0,0,0,0,0,0,0,9,9,10,100,100,10,10,"false",997,8,5,825,541,10,13,4,0,10,4,1,0,4,120,3,1,116,1,1000000,"true"
"276",4,7,1035,3,0,0,0,0,0,0,0,0,0,10,10000,9999,20,20,"false",4718,108,5,4412,3804,10,13,4,0,10,4,1,0,4,153,3,1,149,1,1000000,"true"
"277",4,7,1035,3,0,0,0,0,0,0,0,0,0,10,10000,10000,20,20,"false",3839,115,5,3524,2915,10,13,4,1,9,4,0,0,3,155,3,1,151,1,1000000,"true"
"278",4,7,1035,3,0,0,0,0,0,0,0,0,0,10,10000,10000,20,20,"false",3923,105,6,3619,3017,10,13,4,1,10,4,0,1,3,154,2,2,150,1,1000000,"true"
"279",4,7,1035,3,0,0,0,0,0,0,0,0,0,10,10000,10000,20,20,"false",4023,103,5,3721,3113,11,13,3,1,10,4,1,0,4,155,3,1,151,1,1000000,"true"
"280",4,7,1035,3,0,0,0,0,0,0,0,0,0,10,10000,10000,20,20,"false",4238,101,5,3941,3337,10,13,4,0,10,3,1,0,4,152,3,1,148,1,1000000,"true"
"281",4,7,1035,3,0,0,0,0,0,0,0,0,0,10,10000,10000,20,20,"false",4374,113,5,4069,3470,10,14,3,1,10,4,0,1,3,146,2,2,142,1,1000000,"true"
"282",4,7,1035,3,0,0,0,0,0,0,0,0,0,10,10000,10000,20,20,"false",4374,118,5,4057,3455,10,13,3,1,10,4,1,0,4,155,3,1,151,1,1000000,"true"
"283",4,7,1035,3,0,0,0,0,0,0,0,0,0,10,10000,10000,20,20,"false",4522,104,5,4221,3616,11,13,3,1,10,4,0,1,4,152,2,2,148,1,1000000,"true"
"284",4,7,2505,3,0,0,0,0,0,0,0,8,8,10,10000,10000,50,50,"false",5356,117,5,4836,4042,13,13,5,0,10,5,0,1,3,355,3,2,350,1,1000000,"true"
"285",4,7,2505,3,0,0,0,0,0,0,0,12,12,10,10000,10000,50,50,"false",5719,99,5,5216,4428,13,13,4,1,10,4,1,0,4,355,3,2,350,1,1000000,"true"
"286",4,7,2505,3,0,0,0,0,0,0,0,12,12,10,10000,10000,50,50,"false",6087,101,5,5575,4792,12,13,5,0,11,5,0,1,3,363,2,2,359,1,1000000,"true"
"287",4,7,2505,3,0,0,0,0,0,0,0,13,13,10,10000,10000,50,50,"false",6010,119,5,5490,4704,13,13,5,1,10,4,0,1,4,352,2,2,348,1,NA,NA
"288",4,7,2505,3,0,0,0,0,0,0,0,15,15,10,10000,10000,50,50,"false",5672,102,5,5153,4371,12,13,5,0,10,5,0,0,3,368,2,2,364,1,1000000,"true"
"289",4,7,2505,3,0,0,0,0,0,0,0,15,15,10,10000,10000,50,50,"false",5891,99,6,5390,4600,12,13,5,1,10,4,0,1,3,354,2,2,350,1,1000000,"true"
"290",4,7,2505,3,0,0,0,0,0,0,0,16,16,10,10000,10000,50,50,"false",5626,112,6,5098,4309,12,14,4,1,10,4,1,0,4,367,3,1,363,1,1000000,"true"
"291",4,7,2505,3,0,0,0,0,0,0,0,16,16,10,10000,10000,50,50,"false",5840,101,6,5324,4540,12,13,5,0,10,4,1,0,4,367,3,1,363,1,1000000,"true"
"292",4,7,2505,3,0,0,0,0,0,0,0,19,19,10,10000,10000,50,50,"false",4939,103,6,4433,3644,12,14,4,1,10,4,0,1,4,355,2,2,351,1,1000000,"true"
"293",4,7,2505,3,0,0,0,0,0,0,0,19,19,10,10000,10000,50,50,"false",6403,118,6,5870,5086,12,13,5,1,10,4,0,1,4,366,2,2,362,1,1000000,"true"
"294",4,7,2505,3,0,0,0,0,0,0,0,23,23,10,10000,10000,50,50,"false",5370,125,6,4831,4047,12,14,4,1,10,4,1,0,4,365,3,1,361,2,1000000,"true"
"295",4,7,4955,3,0,0,0,0,0,0,0,0,0,10,10000,10000,100,100,"false",7367,106,6,6471,5317,13,13,6,0,10,4,1,0,4,739,3,1,735,1,1000000,"true"
"296",4,7,4955,3,0,0,0,0,0,0,0,0,0,10,10000,10000,100,100,"false",7755,102,6,6855,5696,14,13,5,0,10,4,1,0,4,747,3,1,743,2,1000000,"true"
"297",4,7,4955,3,0,0,0,0,0,0,0,0,0,10,10000,10000,100,100,"false",7834,127,6,6919,5789,13,13,5,0,10,4,1,0,4,738,3,1,734,1,1000000,"true"
"298",4,7,4955,3,0,0,0,0,0,0,0,0,0,10,10000,10000,100,100,"false",7846,123,5,6939,5788,14,13,5,0,10,4,1,0,4,735,3,1,731,1,1000000,"true"
"299",4,7,4955,3,0,0,0,0,0,0,0,0,0,10,10000,10000,100,100,"false",7951,125,6,7029,5902,14,13,5,1,10,4,0,1,3,746,2,2,742,1,1000000,"true"
"300",4,7,4955,3,0,0,0,0,0,0,0,0,0,10,10000,10000,100,100,"false",8098,119,6,7202,6056,13,13,6,0,10,4,0,1,4,726,2,2,722,2,1000000,"true"
"301",4,7,4955,3,0,0,0,0,0,0,0,0,0,10,10000,10000,100,100,"false",8456,100,5,7561,6398,13,14,5,0,10,4,1,0,4,744,3,1,740,1,1000000,"true"
"302",4,7,4955,3,0,0,0,0,0,0,0,0,0,10,10000,10000,100,100,"false",8518,105,6,7618,6464,14,13,5,1,10,4,0,1,4,742,2,2,738,2,1000000,"true"
"303",4,7,4955,3,0,0,0,0,0,0,0,0,0,10,10000,10000,100,100,"false",8553,103,6,7656,6505,14,13,5,1,9,4,0,1,3,743,2,1,740,1,NA,NA
"304",4,7,4955,3,0,0,0,0,0,0,0,0,0,10,10000,10000,100,100,"false",8579,100,6,7687,6527,13,13,5,1,9,4,0,0,4,743,3,1,739,1,1000000,"true"
"305",4,7,4955,3,0,0,0,0,0,0,0,0,0,10,10000,10000,100,100,"false",8604,106,5,7706,6558,14,13,5,1,10,4,1,0,4,741,3,1,737,1,1000000,"true"
